Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,group,-log10_p
KEGG_2021_Human,cellular calcium ion homeostasis (GO:0006874),3/136,0.0047734885794893,0.0766876830336451,0,0,9.51063829787234,50.83129816395182,CCL14;CCL23;STC1,SEC,2.3211641121418585
KEGG_2021_Human,organic substance transport (GO:0071702),3/136,0.0047734885794893,0.0766876830336451,0,0,9.51063829787234,50.83129816395182,RAMP3;CALCRL;SLCO2A1,SEC,2.3211641121418585
KEGG_2021_Human,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157),2/42,0.0049475924537835,0.0766876830336451,0,0,20.739583333333332,110.1034239545967,SELP;SELE,SEC,2.3056060815494894
KEGG_2021_Human,monocyte chemotaxis (GO:0002548),2/42,0.0049475924537835,0.0766876830336451,0,0,20.739583333333332,110.1034239545967,CCL14;CCL23,SEC,2.3056060815494894
KEGG_2021_Human,lymphocyte chemotaxis (GO:0048247),2/44,0.0054187658916089,0.0793902388500094,0,0,19.75,103.05327189846057,CCL14;CCL23,SEC,2.266099611522887
KEGG_2021_Human,nitrogen compound transport (GO:0071705),3/143,0.0054878045288024,0.0793902388500094,0,0,9.03191489361702,47.013167330286905,RAMP3;CALCRL;AQP1,SEC,2.2606013662470708
KEGG_2021_Human,receptor internalization (GO:0031623),2/49,0.0066828970303688,0.0935605584251639,0,0,17.64450354609929,88.36726791367238,CALCRL;RAMP3,SEC,2.175035230405133
KEGG_2021_Human,adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188),3/165,0.0081362517216861,0.1005244771923098,0,0,7.796690307328605,37.51319597515579,RAMP3;CALCRL;ADGRL4,SEC,2.08957562355039
KEGG_2021_Human,chemokine-mediated signaling pathway (GO:0070098),2/56,0.0086546685435214,0.1005244771923098,0,0,15.351851851851851,72.91602120992282,CCL14;CCL23,SEC,2.0627495600792987
KEGG_2021_Human,positive regulation of ERK1 and ERK2 cascade (GO:0070374),3/172,0.0091115611350234,0.1005244771923098,0,0,7.471106634772756,35.10083699792174,CCL14;CCL23;RAMP3,SEC,2.0404072065351544
KEGG_2021_Human,receptor metabolic process (GO:0043112),2/58,0.0092602829393189,0.1005244771923098,0,0,14.802083333333334,69.30366021141536,RAMP3;CALCRL,SEC,2.033375743652011
KEGG_2021_Human,homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156),2/60,0.0098843204040546,0.1005244771923098,0,0,14.290229885057473,65.97521300057967,ROBO2;MPZL2,SEC,2.0050531852188076
KEGG_2021_Human,cellular response to chemokine (GO:1990869),2/60,0.0098843204040546,0.1005244771923098,0,0,14.290229885057473,65.97521300057967,CCL14;CCL23,SEC,2.0050531852188076
KEGG_2021_Human,response to retinoic acid (GO:0032526),2/62,0.0105265894654256,0.1005244771923098,0,0,13.8125,62.9000654557375,GATA6;AQP1,SEC,1.977712314119832
KEGG_2021_Human,axon choice point recognition (GO:0016198),1/5,0.0124387771927725,0.1005244771923098,0,0,101.76530612244898,446.4379351400606,ROBO2,SEC,1.9052223113279663
KEGG_2021_Human,carbon dioxide transport (GO:0015670),1/5,0.0124387771927725,0.1005244771923098,0,0,101.76530612244898,446.4379351400606,AQP1,SEC,1.9052223113279663
KEGG_2021_Human,response to salt stress (GO:0009651),1/5,0.0124387771927725,0.1005244771923098,0,0,101.76530612244898,446.4379351400606,AQP1,SEC,1.9052223113279663
KEGG_2021_Human,positive regulation of myoblast proliferation (GO:2000288),1/5,0.0124387771927725,0.1005244771923098,0,0,101.76530612244898,446.4379351400606,GATA6,SEC,1.9052223113279663
KEGG_2021_Human,cellular response to salt stress (GO:0071472),1/5,0.0124387771927725,0.1005244771923098,0,0,101.76530612244898,446.4379351400606,AQP1,SEC,1.9052223113279663
KEGG_2021_Human,negative regulation of transforming growth factor beta1 production (GO:0032911),1/5,0.0124387771927725,0.1005244771923098,0,0,101.76530612244898,446.4379351400606,GATA6,SEC,1.9052223113279663
KEGG_2021_Human,positive regulation of protein kinase C activity (GO:1900020),1/5,0.0124387771927725,0.1005244771923098,0,0,101.76530612244898,446.4379351400606,TCIM,SEC,1.9052223113279663
KEGG_2021_Human,prostaglandin transport (GO:0015732),1/5,0.0124387771927725,0.1005244771923098,0,0,101.76530612244898,446.4379351400606,SLCO2A1,SEC,1.9052223113279663
KEGG_2021_Human,regulation of protein kinase C activity (GO:1900019),1/5,0.0124387771927725,0.1005244771923098,0,0,101.76530612244898,446.4379351400606,TCIM,SEC,1.9052223113279663
KEGG_2021_Human,cellular response to tumor necrosis factor (GO:0071356),3/194,0.0126088864195478,0.1005244771923098,0,0,6.603208198730088,28.878163305605018,CCL14;CCL23;PLVAP,SEC,1.899323267368311
KEGG_2021_Human,cellular response to decreased oxygen levels (GO:0036294),2/69,0.0129153730394233,0.1005244771923098,0,0,12.36504975124378,53.77976800231812,GATA6;AQP1,SEC,1.888893045423814
KEGG_2021_Human,neutrophil chemotaxis (GO:0030593),2/70,0.013274200561286,0.1005244771923098,0,0,12.182598039215684,52.65237170003471,CCL14;CCL23,SEC,1.8769916248436092
KEGG_2021_Human,regulation of angiogenesis (GO:0045765),3/203,0.0142323787832344,0.1005244771923098,0,0,6.303191489361702,26.80265596371328,ECSCR;GATA6;AQP1,SEC,1.8467225063744226
KEGG_2021_Human,granulocyte chemotaxis (GO:0071621),2/73,0.0143765335552059,0.1005244771923098,0,0,11.666079812206572,49.48935398933624,CCL14;CCL23,SEC,1.8423458176616205
KEGG_2021_Human,response to molecule of bacterial origin (GO:0002237),2/73,0.0143765335552059,0.1005244771923098,0,0,11.666079812206572,49.48935398933624,SELP;SELE,SEC,1.8423458176616205
KEGG_2021_Human,defense response to Gram-negative bacterium (GO:0050829),2/73,0.0143765335552059,0.1005244771923098,0,0,11.666079812206572,49.48935398933624,SELP;AQP1,SEC,1.8423458176616205
KEGG_2021_Human,regulation of saliva secretion (GO:0046877),1/6,0.0149082847993736,0.1005244771923098,0,0,81.40816326530613,342.3895623444841,AQP1,SEC,1.8265723193247598
KEGG_2021_Human,amylin receptor signaling pathway (GO:0097647),1/6,0.0149082847993736,0.1005244771923098,0,0,81.40816326530613,342.3895623444841,RAMP3,SEC,1.8265723193247598
KEGG_2021_Human,retinal ganglion cell axon guidance (GO:0031290),1/6,0.0149082847993736,0.1005244771923098,0,0,81.40816326530613,342.3895623444841,ROBO2,SEC,1.8265723193247598
KEGG_2021_Human,cellular hyperosmotic response (GO:0071474),1/6,0.0149082847993736,0.1005244771923098,0,0,81.40816326530613,342.3895623444841,AQP1,SEC,1.8265723193247598
KEGG_2021_Human,cellular water homeostasis (GO:0009992),1/6,0.0149082847993736,0.1005244771923098,0,0,81.40816326530613,342.3895623444841,AQP1,SEC,1.8265723193247598
KEGG_2021_Human,cerebral cortex cell migration (GO:0021795),1/6,0.0149082847993736,0.1005244771923098,0,0,81.40816326530613,342.3895623444841,LHX6,SEC,1.8265723193247598
KEGG_2021_Human,cellular response to hormone stimulus (GO:0032870),2/76,0.0155171628224907,0.1005244771923098,0,0,11.19144144144144,46.62140287744705,ROBO2;RAMP3,SEC,1.8091876827669675
KEGG_2021_Human,neutrophil migration (GO:1990266),2/77,0.0159057771109684,0.1005244771923098,0,0,11.041666666666666,45.72434655376785,CCL14;CCL23,SEC,1.7984451076467942
KEGG_2021_Human,positive regulation of GTPase activity (GO:0043547),3/214,0.0163712299817738,0.1005244771923098,0,0,5.971261470202682,24.55519908720985,CCL14;CCL23;ARHGEF15,SEC,1.785918690519014
KEGG_2021_Human,response to interferon-gamma (GO:0034341),2/80,0.0170965192165363,0.1005244771923098,0,0,10.615384615384617,43.19273030214829,CCL14;CCL23,SEC,1.7670923012410087
KEGG_2021_Human,ammonium transport (GO:0015696),1/7,0.0173717414502839,0.1005244771923098,0,0,67.83673469387755,274.9362107684438,AQP1,SEC,1.7601566430186848
KEGG_2021_Human,regulation of transforming growth factor beta activation (GO:1901388),1/7,0.0173717414502839,0.1005244771923098,0,0,67.83673469387755,274.9362107684438,GATA6,SEC,1.7601566430186848
KEGG_2021_Human,regulation of transforming growth factor beta1 production (GO:0032908),1/7,0.0173717414502839,0.1005244771923098,0,0,67.83673469387755,274.9362107684438,GATA6,SEC,1.7601566430186848
KEGG_2021_Human,regulation of transforming growth factor beta2 production (GO:0032909),1/7,0.0173717414502839,0.1005244771923098,0,0,67.83673469387755,274.9362107684438,GATA6,SEC,1.7601566430186848
KEGG_2021_Human,atrioventricular valve formation (GO:0003190),1/7,0.0173717414502839,0.1005244771923098,0,0,67.83673469387755,274.9362107684438,OLFM1,SEC,1.7601566430186848
KEGG_2021_Human,glycerol transport (GO:0015793),1/7,0.0173717414502839,0.1005244771923098,0,0,67.83673469387755,274.9362107684438,AQP1,SEC,1.7601566430186848
KEGG_2021_Human,hemostasis (GO:0007599),1/7,0.0173717414502839,0.1005244771923098,0,0,67.83673469387755,274.9362107684438,VWF,SEC,1.7601566430186848
KEGG_2021_Human,hyperosmotic response (GO:0006972),1/7,0.0173717414502839,0.1005244771923098,0,0,67.83673469387755,274.9362107684438,AQP1,SEC,1.7601566430186848
KEGG_2021_Human,smooth muscle cell migration (GO:0014909),1/7,0.0173717414502839,0.1005244771923098,0,0,67.83673469387755,274.9362107684438,PLAT,SEC,1.7601566430186848
KEGG_2021_Human,coronary vasculature development (GO:0060976),1/7,0.0173717414502839,0.1005244771923098,0,0,67.83673469387755,274.9362107684438,GATA6,SEC,1.7601566430186848
KEGG_2021_Human,endothelial cell morphogenesis (GO:0001886),1/7,0.0173717414502839,0.1005244771923098,0,0,67.83673469387755,274.9362107684438,STC1,SEC,1.7601566430186848
KEGG_2021_Human,proximal/distal pattern formation (GO:0009954),1/8,0.0198291614511851,0.1051061158660877,0,0,58.142857142857146,227.9549801512961,HOXD9,SEC,1.702695651141308
KEGG_2021_Human,forebrain neuron differentiation (GO:0021879),1/8,0.0198291614511851,0.1051061158660877,0,0,58.142857142857146,227.9549801512961,LHX6,SEC,1.702695651141308
KEGG_2021_Human,regulation of anion transport (GO:0044070),1/8,0.0198291614511851,0.1051061158660877,0,0,58.142857142857146,227.9549801512961,STC1,SEC,1.702695651141308
KEGG_2021_Human,regulation of extent of cell growth (GO:0061387),1/8,0.0198291614511851,0.1051061158660877,0,0,58.142857142857146,227.9549801512961,OLFM1,SEC,1.702695651141308
KEGG_2021_Human,vascular associated smooth muscle cell differentiation (GO:0035886),1/8,0.0198291614511851,0.1051061158660877,0,0,58.142857142857146,227.9549801512961,GATA6,SEC,1.702695651141308
KEGG_2021_Human,water homeostasis (GO:0030104),1/8,0.0198291614511851,0.1051061158660877,0,0,58.142857142857146,227.9549801512961,AQP1,SEC,1.702695651141308
KEGG_2021_Human,metal ion transport (GO:0030001),2/88,0.0204505278871254,0.1051061158660877,0,0,9.624031007751938,37.43504172973695,RAMP3;CALCRL,SEC,1.6892954771184148
KEGG_2021_Human,regulation of ERK1 and ERK2 cascade (GO:0070372),3/238,0.0216346238036121,0.1051061158660877,0,0,5.354911724762336,20.527841473575418,CCL14;CCL23;RAMP3,SEC,1.6648506521840387
KEGG_2021_Human,regulation of cellular extravasation (GO:0002691),1/9,0.0222805591236868,0.1051061158660877,0,0,50.87244897959184,193.52086993316271,PLVAP,SEC,1.652073914876897
KEGG_2021_Human,icosanoid transport (GO:0071715),1/9,0.0222805591236868,0.1051061158660877,0,0,50.87244897959184,193.52086993316271,SLCO2A1,SEC,1.652073914876897
KEGG_2021_Human,regulation of DNA-templated transcription in response to stress (GO:0043620),1/9,0.0222805591236868,0.1051061158660877,0,0,50.87244897959184,193.52086993316271,TCIM,SEC,1.652073914876897
KEGG_2021_Human,intestinal epithelial cell differentiation (GO:0060575),1/9,0.0222805591236868,0.1051061158660877,0,0,50.87244897959184,193.52086993316271,GATA6,SEC,1.652073914876897
KEGG_2021_Human,cellular response to nitric oxide (GO:0071732),1/9,0.0222805591236868,0.1051061158660877,0,0,50.87244897959184,193.52086993316271,AQP1,SEC,1.652073914876897
KEGG_2021_Human,cellular response to reactive nitrogen species (GO:1902170),1/9,0.0222805591236868,0.1051061158660877,0,0,50.87244897959184,193.52086993316271,AQP1,SEC,1.652073914876897
KEGG_2021_Human,regulation of leukocyte mediated cytotoxicity (GO:0001910),1/9,0.0222805591236868,0.1051061158660877,0,0,50.87244897959184,193.52086993316271,DNASE1L3,SEC,1.652073914876897
KEGG_2021_Human,one-carbon compound transport (GO:0019755),1/9,0.0222805591236868,0.1051061158660877,0,0,50.87244897959184,193.52086993316271,AQP1,SEC,1.652073914876897
KEGG_2021_Human,plasminogen activation (GO:0031639),1/9,0.0222805591236868,0.1051061158660877,0,0,50.87244897959184,193.52086993316271,PLAT,SEC,1.652073914876897
KEGG_2021_Human,positive regulation of cell activation (GO:0050867),1/10,0.024725948817258,0.1101846697978383,0,0,45.21768707482993,167.3010120823387,SELP,SEC,1.606847034080906
KEGG_2021_Human,regulation of actin filament-based movement (GO:1903115),1/10,0.024725948817258,0.1101846697978383,0,0,45.21768707482993,167.3010120823387,STC1,SEC,1.606847034080906
KEGG_2021_Human,negative regulation of transforming growth factor beta production (GO:0071635),1/10,0.024725948817258,0.1101846697978383,0,0,45.21768707482993,167.3010120823387,GATA6,SEC,1.606847034080906
KEGG_2021_Human,positive regulation of receptor recycling (GO:0001921),1/10,0.024725948817258,0.1101846697978383,0,0,45.21768707482993,167.3010120823387,RAMP3,SEC,1.606847034080906
KEGG_2021_Human,muscle cell migration (GO:0014812),1/10,0.024725948817258,0.1101846697978383,0,0,45.21768707482993,167.3010120823387,PLAT,SEC,1.606847034080906
KEGG_2021_Human,organic anion transport (GO:0015711),2/99,0.0254700751762328,0.1101846697978383,0,0,8.527920962199312,31.299610767204847,SLCO2A1;AQP1,SEC,1.5939697731920623
KEGG_2021_Human,calcium-mediated signaling (GO:0019722),2/102,0.0269177264019109,0.1101846697978383,0,0,8.270833333333334,29.898816321570965,SELP;SELE,SEC,1.5699616254585989
KEGG_2021_Human,positive regulation of vasculature development (GO:1904018),2/102,0.0269177264019109,0.1101846697978383,0,0,8.270833333333334,29.898816321570965,GATA6;AQP1,SEC,1.5699616254585989
KEGG_2021_Human,regulation of synapse maturation (GO:0090128),1/11,0.0271653448579923,0.1101846697978383,0,0,40.69387755102041,146.73452100035948,ARHGEF15,SEC,1.5659847773237099
KEGG_2021_Human,positive regulation of cellular extravasation (GO:0002693),1/11,0.0271653448579923,0.1101846697978383,0,0,40.69387755102041,146.73452100035948,PLVAP,SEC,1.5659847773237099
KEGG_2021_Human,negative regulation of intracellular estrogen receptor signaling pathway (GO:0033147),1/11,0.0271653448579923,0.1101846697978383,0,0,40.69387755102041,146.73452100035948,ZNF366,SEC,1.5659847773237099
KEGG_2021_Human,columnar/cuboidal epithelial cell differentiation (GO:0002065),1/11,0.0271653448579923,0.1101846697978383,0,0,40.69387755102041,146.73452100035948,GATA6,SEC,1.5659847773237099
KEGG_2021_Human,positive regulation of transforming growth factor beta production (GO:0071636),1/11,0.0271653448579923,0.1101846697978383,0,0,40.69387755102041,146.73452100035948,GATA6,SEC,1.5659847773237099
KEGG_2021_Human,regulation of myeloid leukocyte mediated immunity (GO:0002886),1/11,0.0271653448579923,0.1101846697978383,0,0,40.69387755102041,146.73452100035948,DNASE1L3,SEC,1.5659847773237099
KEGG_2021_Human,protein kinase C signaling (GO:0070528),1/11,0.0271653448579923,0.1101846697978383,0,0,40.69387755102041,146.73452100035948,PLVAP,SEC,1.5659847773237099
KEGG_2021_Human,positive regulation of cellular metabolic process (GO:0031325),2/105,0.0283980432384044,0.1141180626432176,0,0,8.028721682847896,28.593770697553435,RAMP3;SELE,SEC,1.546711583898058
KEGG_2021_Human,gas transport (GO:0015669),1/12,0.029598761568907,0.114695201079515,0,0,36.99257884972171,130.2147194065139,AQP1,SEC,1.5287264597194943
KEGG_2021_Human,cardiocyte differentiation (GO:0035051),1/12,0.029598761568907,0.114695201079515,0,0,36.99257884972171,130.2147194065139,GATA6,SEC,1.5287264597194943
KEGG_2021_Human,smooth muscle cell differentiation (GO:0051145),1/12,0.029598761568907,0.114695201079515,0,0,36.99257884972171,130.2147194065139,GATA6,SEC,1.5287264597194943
KEGG_2021_Human,polyol transport (GO:0015791),1/12,0.029598761568907,0.114695201079515,0,0,36.99257884972171,130.2147194065139,AQP1,SEC,1.5287264597194943
KEGG_2021_Human,positive regulation of MAPK cascade (GO:0043410),3/274,0.0310750535699626,0.1193502057465823,0,0,4.63507890398053,16.089980771839137,CCL14;CCL23;RAMP3,SEC,1.5075881140099185
KEGG_2021_Human,response to nitric oxide (GO:0071731),1/13,0.032026213248763,0.120864143912723,0,0,33.90816326530612,116.6847899929619,AQP1,SEC,1.4944944088974865
KEGG_2021_Human,DNA catabolic process (GO:0006308),1/13,0.032026213248763,0.120864143912723,0,0,33.90816326530612,116.6847899929619,DNASE1L3,SEC,1.4944944088974865
KEGG_2021_Human,calcium ion transport (GO:0006816),2/115,0.033561350657856,0.1215472191034478,0,0,7.31452802359882,24.82828874550635,RAMP3;CALCRL,SEC,1.4741605695522084
KEGG_2021_Human,positive regulation of angiogenesis (GO:0045766),2/116,0.0340965412337713,0.1215472191034478,0,0,7.25,24.49455514200503,GATA6;AQP1,SEC,1.467289673772098
KEGG_2021_Human,negative regulation of cell migration involved in sprouting angiogenesis (GO:0090051),1/14,0.0344477141698711,0.1215472191034478,0,0,31.298273155416013,105.4223689491126,CARD10,SEC,1.4628395910668823
KEGG_2021_Human,aorta development (GO:0035904),1/14,0.0344477141698711,0.1215472191034478,0,0,31.298273155416013,105.4223689491126,ROBO2,SEC,1.4628395910668823
KEGG_2021_Human,heart process (GO:0003015),1/14,0.0344477141698711,0.1215472191034478,0,0,31.298273155416013,105.4223689491126,RAMP3,SEC,1.4628395910668823
KEGG_2021_Human,carbohydrate transport (GO:0008643),1/14,0.0344477141698711,0.1215472191034478,0,0,31.298273155416013,105.4223689491126,AQP1,SEC,1.4628395910668823
KEGG_2021_Human,sodium-independent organic anion transport (GO:0043252),1/14,0.0344477141698711,0.1215472191034478,0,0,31.298273155416013,105.4223689491126,SLCO2A1,SEC,1.4628395910668823
KEGG_2021_Human,cGMP-mediated signaling (GO:0019934),1/14,0.0344477141698711,0.1215472191034478,0,0,31.298273155416013,105.4223689491126,AQP1,SEC,1.4628395910668823
KEGG_2021_Human,cellular response to interferon-gamma (GO:0071346),2/121,0.0368223679095263,0.1240206427102724,0,0,6.943627450980392,22.92542614889691,CCL14;CCL23,SEC,1.4338882870711436
KEGG_2021_Human,positive regulation of acute inflammatory response (GO:0002675),1/15,0.0368632785936063,0.1240206427102724,0,0,29.06122448979592,95.91771596133704,C2CD4B,SEC,1.4334060415588732
KEGG_2021_Human,fibrinolysis (GO:0042730),1/15,0.0368632785936063,0.1240206427102724,0,0,29.06122448979592,95.91771596133704,PLAT,SEC,1.4334060415588732
KEGG_2021_Human,central nervous system neuron development (GO:0021954),1/15,0.0368632785936063,0.1240206427102724,0,0,29.06122448979592,95.91771596133704,LHX6,SEC,1.4334060415588732
